Id,AegisName,Name
300009,Plasma_Spt_Card,Spectrum Plasma Card
300010,Plasma_Arch_Card,Arch Plasma Card
300011,Holy_Frus_Card,Holy Frus Card
300012,Holy_Skogul_Card,Holy Skogul Card
300013,Reginleif_Card,Reginleif Card
300014,Ingrid_Card,Ingrid Card
300015,Ferus_P_Card,Purple Ferus Card
300016,Treasure_Mimic_Card,Treasure Mimic Card
300017,Acidus_B_Card,Black Acidus Card
300018,Acidus_S_Card,Silver Acidus Card
300019,Bone_Ferus_Card,Bone Ferus Card
300020,Bone_Acidus_Card,Bone Acidus Card
300021,Bone_Detale_Card,Bone Detardeurus Card
300076,Beta_Guards_Ng_Card,Broken Beta Guards Card
300077,O_Cleaner_Ng_Card,Broken Omega Cleaner Card
300078,Sweety_Card,Sweety Card
300079,Redpepper_Card,Red Pepper Card
300080,Redpepper_H_Card,Senior Red Pepper Card
300081,Assistant_Card,Assistant Bot Card
300082,Assistant_H_Card,Senior Assistant Bot Card
300083,Dry_Rafflesia_Card,Dry Rafflesia Card
300084,Dry_Rafflesia_H_Card,Senior Dry Rafflesia Card
300085,Alnoldi_Ex_Card,Special Alnoldi Card
300086,Alnoldi_Ex_H_Card,Senior Special Alnoldi Card
300087,Beta_Scissore_Ng_Card,Broken Gardener Beta Card
300088,B_Scissore_Ng_H_Card,Senior Broken Gardener Card
300089,Verporta_Card,Verporta Card
300090,Verporte_H_Card,Verporte Card
300091,Papila_Card,Papila Card
300092,Papila_H_Card,Senior Papila Card
300093,Papila_Ruba_Card,Papila Ruba Card
300094,Papila_Ruba_H_Card,Senior Papila Ruba Card
300095,Papila_Cae_Card,Papila Cae Card
300096,Papila_Cae_H_Card,Senior Papila Cae Card
300097,Aries_Card,Aries Card
300098,Aries_H_Card,Senior Aries Card
300099,Silva_Papilia_Card,Silva Papilia Card
300100,Gran_Papilia_Card,Gran Papilia Card
300101,Beta_Cleaner_Card,Broken Cleaner Card
300102,Beta_Baths_A_Card,Bath Administrator Card
300103,Bath_Mermaid_Card,Elder of Chung-Geum Card
300104,Bookworm_Card,Bookworm Card
300105,Roaming_Splbook_Card,Roaming Spellbook Card
300106,Pitaya_R_Card,Red Pitaya Card
300107,Pitaya_Boss_Card,Boss Pitaya Card
300108,Venenum3_Card,Sewage Venenum Card
300109,EP17_2_Cramp_Card,Sewage Cramp Card
300110,Waterfall_Card,Sewage Waterfall Card
300111,Bellare3_Card,Elite Bellare Card
300112,Dolor3_Card,Spell Addicted Dolor Card
300113,Plasma_Y_Card,Released Spell Card
300114,Plaga3_Card,Spell Addicted Plaga Card
300115,Sanare3_Card,Spell Addicted Sanare Card
300116,Plasma_R_Card,Powerful Spell Card
300117,Plasma_R2_Card,Sharp Spell Card
300118,EP17_2_Phen_Card,Boiling Phen Card
300119,EP17_2_Sword_Fish_Card,Boiling Swordfish Card
300120,EP17_2_Piranha_Card,Boiling Piranha Card
300121,EP17_2_Marc_Card,Boiling Marc Card
300122,Pitaya_Y_Card,Yellow Pitaya Card
300123,Pitaya_V_Card,Purple Pitaya Card
300124,Pitaya_B_Card,Blue Pitaya Card
300125,Pitaya_G_Card,Green Pitaya Card
300127,Wolf_Card_E,Wolf Card
300128,S_Wolf_Card,Wolf Lugenburg Card
300129,Poe_Card,Poe Card
300130,S_Poe_Card,Poe Richard Card
300131,Card_Of_Justice_R,The Justice Reversed
300132,Card_Of_Star_R,The Star Reversed
300133,Card_Of_Temperance_R,The Temperance Reversed
300134,Card_Of_Tram_R,The Chariot Reversed
300135,Card_Of_Reaper_R,The Death Reversed
300136,Card_Of_Lover_R,The Lovers Reversed
300137,Princess_Meer_Card,Princess Meer Card
300138,H_B_Princess_Meer_Card,Half Blood Princess Meer Card
300139,Sealed_M_Flower_Card_J,Sealed Moonlight Flower Card
300140,ILL_Sropho_Card,Abysmal Sropho Card
300141,ILL_Obeaune_Card,Abysmal Obeaune Card
300142,ILL_Deviace_Card,Abysmal Deviace Card
300143,ILL_Marse_Card,Abysmal Marse Card
300144,ILL_Merman_Card,Abysmal Merman Card
300145,ILL_Abysmal_Witch_Card,Abysmal Witch Card
300146,ILL_Sedora_Card,Abysmal Sedora Card
300147,ILL_Sword_Fish_Card,Abysmal Swordfish Card
300148,ILL_Strouf_Card,Abysmal Strouf Card
300149,ILL_Phen_Card,Abysmal Phen Card
300150,ILL_King_Dramoh_Card,Abysmal King Dramoh Card
300151,ILL_Kraken_Card,Abysmal Kraken Card
300152,AngelBlessing_Effect,Angel Blessing Effect
300157,Time_Effect,Time Accessory Effect
300163,Card_Of_Emperor_R,The Emperor Reversed
300164,Card_Of_Power_R,The Strength Reversed
300165,Card_Of_Devil_R,The Devil Reversed
300166,Card_Of_Moon_R,The Moon Reversed
300167,Card_Of_WheelOfF_R,Wheel Of Fortune Reversed
300168,Card_Of_TheWorld_R,The World Reversed
300169,Lucky_Riceball_C,Meatball Monster Card
300170,MD_Airboat_Card,Rotten Tree Card
300171,MD_Airboat_Card2,Grave Worm Card
300172,MD_Airboat_Card3,Brain Sucker Card
300173,MD_Airboat_Card4,Mosquilo Card
300174,MD_Airboat_Card5,Melted Poring Card
300175,MD_Airboat_Card6,Unknown Creature Card
300176,MD_Airboat_Card7,Unidentified Creature card
300177,MD_Geffen_Archi_Card,Arena Arhi Card
300178,MD_Geffen_Dio_Card,Arena Dio Anemos Card
300179,MD_Geffen_Thief_Card,Arena Shoplifter Card
300180,MD_Geffen_Gang_Card,Arena Gangster Card
300181,MD_Geffen_Thug_Card,Arena Bully Card
300182,MD_Geffen_Monk_Card,Arena Faymont Card
300183,MD_Geffen_Ordre_Card,Arena Ordre Card
300184,MD_Geffen_Blut_Card,Arena Blut Hase Card
300185,MD_Geffen_Akuma_Card,Arena Kuro Akuma Card
300186,MD_Geffen_Hyper_Card,Arena Ifodes Card
300187,MD_Geffen_Odorico_Card,Arena Odoric Card
300188,MD_Geffen_Reche_Card,Arena Licheniyes Card
300189,MD_Geffen_Jew_Card,Arena Ju Card
300190,MD_Geffen_Fei_Card,Arena Fay Kanavian Card
300191,MD_Geffen_Dy_Card,Arena Dwigh Card
300192,Sakray_Card,Sakray Card
300193,Tiara_Card,Tiara Card
300194,SLD_V_Kimera_Card,Sealed Venomous Chimera Card
300195,SLD_Boitata_Card,Sealed Boitata Card
300196,SLD_A_Moonlight_Card,Sealed Angry Moonlight Flower Card
300197,SLD_Ill_Dracula_Card,Sealed Furious Dracula Card
300198,SLD_Gopinich_Card,Sealed Gopinich Card
300199,SLD_Mechaspider_Card,Sealed Mechaspider Card
300200,SLD_ILL_Ktullanux_Car,Sealed Awaken Ktullanux Card
300201,SLD_P_Spi_Q_Card,Sealed Tainted Spider Queen Card
300202,SLD_P_Dark_L_Card,Sealed Polluted Dark Lord Card
300203,SLD_F_Muspell_Card,Sealed Firm Muspellskoll Card
300207,SLD_Shining_T_Bear_Card,Sealed Shiny Teddy Bear Card
300209,SLD_Grave_Amon_Ra_Card,Sealed Nightmare Amon Ra Card
300211,EP18_Ash_Toad_Card,Ash Toad Card
300212,EP18_Rakehand_Card,Rakehand Card
300213,EP18_Spark_Card,Spark Card
300214,EP18_Hot_Molar_Card,Hot Molar Card
300215,EP18_Volcaring_Card,Volcaring Card
300216,EP18_Lava_Toad_Card,Lava Toad Card
300217,EP18_Burning_Fang_Card,Burning Fang Card
300218,EP18_Ashhopper_Card,Ashhopper Card
300219,EP18_Ashring_Card,Ashring Card
300220,EP18_Grey_Wolf_Card,Grey Wolf Card
300221,EP18_Tumble_Ring_Card,Tumblering Card
300222,EP18_Firewind_Kite_Card,Firewind Kite Card
300223,EP18_Phantom_Wolf_Card,Phantom Wolf Card
300224,L_Nihil_Card,Nihil Miseria Heine (Sign Stamp) Card
300225,L_Spica_Card,Spica Nerius (Sign Stamp) Card
300226,L_Skia_Card,Skia Nerius (Sign Stamp) Card
300227,EP18_Schulang_Card,Schulang Card
300228,EP18_Demi_Freyja_Card,Twisted God Card
300229,Extra_Str,Extra Str
300230,ILL_Andre_Card,Diligent Andre Card
300231,ILL_Andre_soldier_Card,Diligent Soldier Andre Card
300232,ILL_Andre_larva_Card,Diligent Andre Larva Card
300233,ILL_Deniro_Card,Diligent Deniro Card
300234,ILL_Piere_Card,Diligent Piere Card
300235,ILL_Ant_egg_Card,Mushy Ant Egg Card
300236,ILL_Giearth_Card,Intrepid Giearth Card
300237,ILL_Farmiliar_Card,Intrepid Familiar Card
300238,ILL_Vitata_Card,Diligent Vitata Card
300239,ILL_Maya_Card,Silent Maya Card
300240,Gan_Ceann_Card,Gan Ceann Card
300241,Brutal_Murderer_Card,Brutal Murderer Card
300242,Ghost_Cube_Card,Ghost Cube Card
300243,Lude_Gal_Card,Lude Gal Card
300244,Disguiser_Card,Disguiser Card
300245,Bluemoon_Loli_Ruri_Card,Blue Moon Loli Ruri Card
300246,Grote_Card,Grote Card
300247,Pierrotzoist_Card,Pierrotzoist Card
300248,Death_Witch_Card,Death Witch Card
300249,Giant_Caput_Card,Giant Caput Card
300250,Dolorian_Card,Dolorian Card
300251,Plagarion_Card,Plagarion Card
300252,Deadre_Card,Deadre Card
300253,Venedi_Card,Venedi Card
300254,Amitera_Card,Amitera Card
300255,Litus_Card,Litus Card
300256,Fillia_Card,Fillia Card
300257,Vanilaqus_Card,Vanilaqus Card
300258,Lava_Eater_Card,Lavaeter Card
300259,Fulgor_Card,Fulgor Card
300260,Napeo_Card,Napeo Card
300261,Galensis_Card,Galensis Card
300262,The_One_Card,The One Card
300263,Reken_Guard_Card,Rekenber Guard Card
300264,Reken_H_Guard_Card,Rekenber Senior Guard Card
300265,Regen_Scientist_Card,Regenschirm Scientist Card
300266,Unknown_Swordman_Card,Unknown Swordsman Card
300267,Crow_Baron_Card,Crow Baron Card
300268,Crow_Duke_Card,Crow Duke Card
300269,Eldest_Card,Eldest Card
300270,Empathizer_Card,Empathizer Card
300271,Happy_Giver_Card,Happiness Giver Card
300272,Pray_Giver_Card,Pray Giver Card
300273,Smile_Giver_Card,Smile Giver Card
300274,Tha_Anger_Card,Anger of Thanatos Card
300275,Tha_Horror_Card,Horror of Thanatos Card
300276,Tha_Regret_Card,Regret of Thanatos Card
300277,Tha_Resent_Card,Resentment of Thanatos Card
300278,Void_Mimic_Card,Void Mimic Card
300279,Book_Of_Death_Card,Book of Death Card
300280,Broken_Thanatos_Card,Broken Memory of Thanatos Card
300281,R001_Bestia_Card,R001-Bestia Card
300282,Card_Of_Hermit_R,The Hermit Reversed
300283,Card_Of_Fool_R,The Fool Reversed
300284,Card_Of_Hierophant_R,The Hierophant Reversed
300285,Card_Of_TheHangedM_R,The Hanged Man Reversed
300286,Card_TheHighPriestess,The High Priestess
300287,Card_TheHighPriestess_R,The High Priestess Reversed
300288,Card_Of_TheTower,The Tower
300289,Card_Of_TheTower_R,The Tower Reversed
300291,1st_Anniver_Card,1st Anniversary Card
300292,Extra_Joker_Card,Extra Joker Card
300293,Erzsebet_Card,Erzsebet Card
300294,Jeniffer_Card,Jennifer Card
300295,General_Orc_Card,Orc General Card
300296,Sieglouse_Card,Sieglouse Card
300297,Goblin_King_Card,Goblin King Card
300304,Resurrection_J,Rebirth
300305,Reflection_Atk5,Short Reflection 5%
300306,Fortitude,Fortitude
300307,Meyer_Card,Meyer Card
300308,S_Meyer_Card,Meyer Lugenburg Card
300309,Helmut_Card,Helmut Card
300310,S_Helmut_Card,Helmut Lugenburg Card
300311,UnFear,Terror Resistance
300312,UnConfuse,Chaos Resistance
300313,UnSleep,Sleep Resistance
300314,19th_Pack_enc01,Fragment of Reason and Memory
300315,E_Fire_19th,Resist Fire
300316,E_Wind_19th,Resist Wind
300317,E_Ground_19th,Resist Earth
300318,Sealed_B_Ygnizem_Card_J,Sealed General Egnigem Cenia Card
300319,Sealed_Eddga_Card_J,Sealed Eddga Card
300320,SLD_Osiris_Card_J,Sealed Osiris Card
300321,Sealed_Orc_Hero_Card_J,Sealed Orc Hero Card
300322,Sealed_Orc_Load_Card_J,Sealed Orc Load Card
300323,SLD_Doppelganger_Card_J,Sealed Doppelganger Card
300324,Sealed_Drake_Card_J,Sealed Drake Card
300325,SLD_Baphomet_Card_J,Sealed Baphomet Card
300326,Sealed_Phreeoni_Card_J,Sealed Phreeoni Card
300327,SLD_Maya_Card_J,Sealed Maya Card
300328,Sealed_Mistress_Card_J,Sealed Mistress Card
300330,Sealed_Atroce_Card_J,Sealed Atroce Card
300331,Sealed_Ifrit_Card_J,Sealed Ifrit Card
300332,Sealed_Gloom_Card_J,Sealed Gloom Under Night Card
300334,Sealed_F_Bishop_Card_J,Sealed Fallen Bishop Hibram Card
300335,SLD_Q_Scaraba_Card_J,Sealed Queen Scaraba Card
300337,SLD_G_Q_Scaraba_Card_J,Sealed Gold Queen Scaraba Card
300338,SLD_Thanatos_Card_J,Sealed Memory of Thanatos Card
300339,SLD_P_Dark_L_Card_J,Sealed Polluted Dark Lord Card
300340,SLD_P_Spi_Q_Card_J,Sealed Polluted Queen Spider Card
300341,SLD_F_Muspell_Card_J,Sealed Firm Muspellskoll Card
300343,SLD_Timeholder_Card_J,Sealed Time Holder Card
300344,SLD_Bomi_Card_J,Sealed Bomi Card
300345,SLD_A_Moonlight_Card_J,Sealed Angry Moonlight Flower Card
300346,SLD_Ill_Dracula_Card_J,Sealed Furious Dracula Card
300348,SLD_G_Amon_Ra_Card_J,Sealed Nightmare Amon Ra Card
300349,SLD_A_Tao_Gunka_Card_J,Sealed Ancient Tao Gunka Card
300350,SLD_S_T_Bear_Card_J,Sealed Shiny Teddy Bear Card
300351,SLD_A_W_Def_Card_J,Sealed Ancient Wootan Defender Card
300352,SLD_Ktullanux_Card_J,Sealed Awaken Ktullanux Card
300353,SLD_C_Baphomet_Card_J,Sealed Chaotic Baphomet Card
300354,SLD_ILL_Kraken_Card_J,Sealed Deep Sea Kraken Card
300355,SLD_O_TurtleG_Card_J,Sealed Ominous Turtle General Card
300356,L_Agnes_Card,Agnes Lugenburg (Sign Stamp) Card
300357,L_Poe_Card_E,Poe Richard (Sign Stamp) Card
300358,L_Issac_Card,Isaac Wigner (Sign Stamp) Card
300359,Ice_Gangu_Card,Ice Gangu Card
300360,Shining_Seaweed_Card,Shining Seaweed Card
300361,Ice_Straw_Card,Ice Straw Card
300362,Unfrost_Flower_card,Unfrost Flower Card
300363,Limacina_Card,Limacina Card
300364,Calmaring_Card,Calmaring Card
300365,Primitive_Rgan_Card,Primitive Rgan Card
300366,Lowest_Rgan_Card,Lowest Rgan Card
300367,Junior_Rgan_Card,Lesser Rgan Card
300368,Middle_G_Rgan_Card,Intermediate Rgan Card
300369,Discarded_P_R_Card,Wasted Primitive Rgan Card
300370,Discarded_L_R_Card,Wasted Intermediate Rgan Card
300371,Cave_Calmaring_Card,Cave Calmaring Card
300372,Cave_Un_Flower_Card,Cave Flower Card
300373,B_Hallucigenia_Card,Hallucigenia Baby Card
300374,Hallucigenia_Card,Hallucigenia Card
300375,One_E_Dollocaris_Card,One-Eye Dollocaris Card
300376,Eyes_Dollocaris_Card,Two-Eye Dollocaris Card
300377,Ultra_Limacina_Card,Ultra Limacina Card
300378,Simulation_Juncea_Card,Simulation Juncea Card
300379,R_Superior_Rgan_Card,Modified Advanced Rgan Card
300380,E_Inter_Rgan_Card,Entangled Intermediate Rgan Card
300381,Heart_Hunter_AT_Card,Hearthunter AT Card
300382,Aquila_Card,Aquila Card
300383,FightingSpirit_of_Veins,Veins Fighting Spirit
300384,TheExorcist_Of_Veins,Veins Exorcist
300385,VF_Effect_TW,Valhalla Effect Effect
300386,aegis_300386,Crushing
300387,aegis_300387,Magic Blade
300389,aegis_300389,Black Winged Apostle
300392,aegis_300392,Sealed Stormy Knight Card
300393,aegis_300393,Sealed Turtle General Card
300394,aegis_300394,Sealed Dracula Card
300395,aegis_300395,Sealed Vesper Card
300396,aegis_300396,Sealed Kiel Card
300397,aegis_300397,Sealed Pharaoh Card
300398,aegis_300398,Sealed RSX-0806 Card
300399,aegis_300399,Sealed Detale Card
300400,aegis_300400,Sealed Hatii Card
300401,aegis_300401,Sealed Amon Ra Card
300402,aegis_300402,Sealed Boitata Card
300403,aegis_300403,Sealed Samurai Spector Card
300404,aegis_300404,Sealed White Lady Card
300405,aegis_300405,Sealed Evil Snake Lord Card
300406,aegis_300406,Sealed Gopinch Card
300407,aegis_300407,Sealed Tao Gunka Card
300408,aegis_300408,Sealed Leak Card
300409,aegis_300409,Sealed Lady Tanee Card
300410,aegis_300410,Meloring Card
300411,aegis_300411,Dark Meloring Card
300419,aegis_300419,Camellia Smoke Effect
300420,aegis_300420,Labyrinth Berzebub Card
300421,aegis_300421,Catherine Card
300422,aegis_300422,Catherine Gaebolg Card
300423,aegis_300423,Friedrich Card
300424,aegis_300424,Friedrich S. Heine Card
300425,aegis_300425,Crux Card
300426,aegis_300426,Crux Findel Card
300427,aegis_300427,Hammer of God Lv.1
300428,aegis_300428,Hammer of God Lv.2
300429,aegis_300429,Hammer of God Lv.3
300430,aegis_300430,Hammer of God Lv.4
300431,aegis_300431,Hammer of God Lv.5
300432,aegis_300432,Disarm Lv.1
300433,aegis_300433,Disarm Lv.2
300434,aegis_300434,Disarm Lv.3
300435,aegis_300435,Disarm Lv.4
300436,aegis_300436,Disarm Lv.5
300441,Burning_Knight_Card,Burning Night Card
300442,Dedsera_Card,Deadsera Card
300443,Hardrock_Titan_Card,Hardrock Titan Card
300444,Deadween_Card,Deadween Card
300445,Gaia_Pol_Card,Gaia Pol Card
300446,Punch_Bug_Card,Punch Bug Card
300447,Aferde_Card,Aferde Card
300448,Dispol_Card,Dispol Card
300449,Timbers_Card,Timbers Card
300450,Renire_Card,Renire Card
300451,aegis_300451,Catherine Gaebolg (Sign Stamp) Card
300452,aegis_300452,Friedrich Stolz Heine (Sign Stamp) Card
300453,aegis_300453,Kronecker Granz Heine (Sign Stamp) Card
300454,Ice_C_Orb_Hp,Glacier Flower Meow Power (Vital)
300455,aegis_300455,Copo Card
300456,aegis_300456,Icewind's Egg Card
300457,Grey_Icewind_Card,Gray Icewind Card
300458,Icewind_Card,Icewind Card
300459,aegis_300459,Jormungandr Church Bishop Card
300460,aegis_300460,Jormungandr Guardian Card
300461,aegis_300461,Suspicious Iwin Soldier Card
300462,aegis_300462,Superior Rgan Shaman Card
300463,aegis_300463,Superior Rgan Healer Card
300464,aegis_300464,Jormungandr Church Shaman Card
300465,aegis_300465,Jormungandr Sanctuary Guardian Card
300466,aegis_300466,Jormungandr Sanctuary Cleaner Card
300467,aegis_300467,Angel Slug Card
300468,aegis_300468,Snow Rabbit Slug Card
300469,aegis_300469,Melibe Slug Card
300470,aegis_300470,Bear Bug Card
300471,aegis_300471,Fallen Angel Slug Card
300472,aegis_300472,Ultimate Rasgandr Card
300473,aegis_300473,Snowstorm Angel Card
300474,aegis_300474,Sanctuary Cleaning Chief Card
300479,aegis_300479,[3rd Anniversary] Agony of Royal Knight Card
300480,aegis_300480,[3rd Anniversary] Grudge of Royal Knight Card
300481,aegis_300481,[3rd Anniversary] Himmelmez Card
300482,R_Recycle_Card,Lesser Rune Card
300484,aegis_300484,Very Miss Rabbit Card
300485,aegis_300485,Little Naught Dog Card
300486,aegis_300486,Elena Card
300487,aegis_300487,Rebellion Elena Volkova Card
300488,aegis_300488,Lookie Card
300489,aegis_300489,Rebellion Lookie Card
300490,aegis_300490,Est Card
300491,aegis_300491,Rebellion Est Loveroy Card
300492,aegis_300492,Gony Card
300493,aegis_300493,Rebellion Gony Card
300494,aegis_300494,Tes Card
300495,aegis_300495,Secret Wing Philopontes Card
300496,aegis_300496,Leizi Card
300497,aegis_300497,Secret Wing Leizi Card
300502,aegis_300502,Secret Wing Leizi (Sign Stamp) Card
300503,aegis_300503,Rebellion Elena Volkova (Sign Stamp) Card
300504,aegis_300504,Rebellion Est Loveroy (Sign Stamp) Card
300505,aegis_300505,Seawind Card
300506,aegis_300506,Scalleg Card
300507,aegis_300507,Velelling Card
300508,aegis_300508,Skipskipper Card
300509,aegis_300509,Letterster Card
300510,aegis_300510,Cliolima Card
300511,aegis_300511,Rockstriker Card
300512,aegis_300512,Ice Seahorse Card
300513,aegis_300513,Icehorn Card
300514,aegis_300514,Yoster Cleaner Card
300515,aegis_300515,Yoster Fixer Card
300516,aegis_300516,Yoster Collector Card
300517,aegis_300517,Yoster Negotiator Card
300518,aegis_300518,Yoster Cooker Card
300519,aegis_300519,Yormi Card
300520,aegis_300520,Yormi Missionary Card
300521,aegis_300521,Yordos Investigator Card
300522,aegis_300522,Yordos Judge Card
300523,aegis_300523,Yordos Executor Card
300524,aegis_300524,Yoscopus Guardian Card
300525,aegis_300525,Yoscopus Warlock Card
300526,aegis_300526,Yorker Worker Card
300527,aegis_300527,Yorker Trader Card
300528,aegis_300528,Yortus Bishop Card
300529,aegis_300529,Yortus Warlock Card
300530,aegis_300530,Yortus Arbiter Card
300531,aegis_300531,Yortus Bailiff Card
300532,aegis_300532,Ghost Ship Captain Card
300533,aegis_300533,Devouring Tan Card
300534,aegis_300534,[Event] Seyren's Memory
300535,aegis_300535,[Event] Howard's Memory
300536,aegis_300536,[Event] Eremes's Memory
300537,aegis_300537,[Event] Kathryne's Memory
300538,aegis_300538,[Event] Margaretha's Memory
300539,aegis_300539,[Event] Cecil's Memory
300540,aegis_300540,[Event] Randel's Memory
300541,aegis_300541,[Event] Flamel's Memory
300542,aegis_300542,[Event] Flamel's Memory
300543,aegis_300543,[Event] Celia's Memory
300544,aegis_300544,[Event] Chen's Memory
300545,aegis_300545,[Event] Trentini's Memory
300546,aegis_300546,[Event] Alphoccio's Memory
300547,CLB_SS_DF_Card,Luke and Alberta Card
300549,aegis_300549,Summer Vacation Pope Card
300550,CLB_SS_EA_Card,Fei-Chai and Morroc Card
300551,CLB_SS_LL_Card,A-Ji and Geffen Card
300552,CLB_SS_LT_Card,Tai-Zi and Niflheim Card
300555,aegis_300555,Violen Card
300556,aegis_300556,Spiding Card
300557,aegis_300557,Garling Card
300558,aegis_300558,Jackonette Card
300559,aegis_300559,Liamette Card
300560,aegis_300560,Nightmare Piamette Card
300561,aegis_300561,Medjed Card
300562,aegis_300562,Medjay Card
300563,aegis_300563,Ophois Card
300564,aegis_300564,Heka Card
300565,aegis_300565,Guide of Dead Card
300567,aegis_300567,Upgrade Rune Knight Seyren Card
300568,aegis_300568,Upgrade Royal Guard Randel Card
300569,aegis_300569,Upgrade Arch Bishop Margaretha Card
300570,aegis_300570,Upgrade Sura Chen Card
300571,aegis_300571,Upgrade Warlock Kathryne Card
300572,aegis_300572,Upgrade Sorcerer Celia Card
300573,aegis_300573,Upgrade Mechanic Howard Card
300574,aegis_300574,Upgrade Genetic Flamel Card
300575,aegis_300575,Upgrade Guillotine Cross Eremes Card
300576,aegis_300576,Upgrade Shadow Chaser Gertie Card
300577,aegis_300577,Upgrade Ranger Cecil Card
300578,aegis_300578,Upgrade Minstrel Alphoccio Card
300579,aegis_300579,Upgrade Wanderer Trentini Card
300580,aegis_300580,Summer Vacation Pope Card
300585,aegis_300585,Tris Card
300586,aegis_300586,Tan Card
300587,aegis_300587,Wilhelm Lugenburg Card
300588,aegis_300588,Reinhardt Lugenburg Card
300589,aegis_300589,Ivan Wigner Card
300590,aegis_300590,Lalaila Nazar Wigner Card
300591,aegis_300591,Richard Richard Card
300592,aegis_300592,Laura Valdaris Card
300593,aegis_300593,Aurelie Petit Card
300594,aegis_300594,Ilse El Heine Card
300595,aegis_300595,Epesto Walther Megas Card
300596,aegis_300596,Maristella Walther Card
300597,aegis_300597,Yohan Card
300598,aegis_300598,Günter Card
300599,aegis_300599,Galaxia Nerius Card
300600,aegis_300600,Iana Card
300601,aegis_300601,Lee Card
300602,aegis_300602,Nadoyo Card
300603,aegis_300603,Dien Card
300604,aegis_300604,Ridsh Card
300605,aegis_300605,Cotness Card
300606,aegis_300606,Rebellion Dien Card
300607,aegis_300607,Rebellion Ridsh Card
300608,aegis_300608,Rebellion Cotness Card
300609,aegis_300609,Sirena Card
300610,aegis_300610,Guerrero Card
300611,aegis_300611,Tatsi Card
300612,aegis_300612,Hanom Card
300613,aegis_300613,Peska Card
300614,aegis_300614,Diosa Card
300618,aegis_300618,Kung Fu Panda Collaboration Card
300619,aegis_300619,Upgrade Osiris Card
300620,aegis_300620,Upgrade Doppelganger Card
300621,aegis_300621,Upgrade Time Holder Card
310000,Ranger_Top2,Sniper Stone II (Top)
310001,Ranger_Middle2,Sniper Stone II (Middle)
310002,Ranger_Bottom2,Sniper Stone II (Bottom)
310003,Ranger_Robe2,Ranger Stone II (Garment)
310004,Mechanic_Top2,Whitesmith Stone II (Top)
310005,Mechanic_Middle2,Whitesmith Stone II (Middle)
310006,Mechanic_Bottom2,Whitesmith Stone II (Bottom)
310007,Mechanic_Robe2,Mechanic Stone II (Garment)
310008,Highpriest_Top2,High Priest Stone II (Top)
310009,Highpriest_Middle2,High Priest Stone II (Middle)
310010,Highpriest_Bottom2,High Priest Stone II (Bottom)
310011,Archbishop_Robe2,Archbishop Stone II (Garment)
310012,DesireOfDeath,Death's Desire
310076,Cassock_Str,STR Blessing
310077,Cassock_Agi,AGI Blessing
310078,Cassock_Vit,VIT Blessing
310079,Cassock_Dex,DEX Blessing
